HasURL,URLCount,FreeEmail,SubjectLength,BodyLength,KeywordCount,Label
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,24,0,20,3880,0,1
0,0,0,16,95,1,1
1,1,0,36,3046,0,0
0,0,0,30,108,1,1
1,2,0,136,1206,0,0
1,1,0,46,385,0,0
1,24,0,20,3879,0,1
1,2,0,57,989,0,0
1,1,0,7,298,0,1
1,24,0,20,3902,0,1
1,2,0,39,4542,0,0
1,5,0,136,1753,0,0
0,0,1,43,2545,1,0
0,0,1,51,822,0,0
1,24,0,20,3878,0,1
1,1,0,31,248,0,1
1,1,0,25,73,0,1
1,1,0,35,729,1,1
0,0,0,63,528,0,0
1,1,0,53,859,0,0
1,4,0,35,758,0,0
1,1,0,46,58,0,1
0,0,0,34,426,0,1
1,24,0,20,3878,0,1
1,1,0,83,2014,0,0
1,1,0,14,53,0,1
1,1,0,74,703,1,1
0,0,0,54,768,3,0
1,1,0,62,734,1,1
1,1,0,85,2340,0,0
1,1,0,49,191,0,1
1,1,0,15,48,0,1
1,1,0,44,267,1,1
1,1,0,40,795,1,1
1,5,0,75,3683,0,0
1,24,0,20,3902,0,1
1,1,1,43,2236,3,0
1,10,0,32,4633,0,0
1,1,0,66,848,1,1
1,1,0,44,719,1,1
0,0,0,38,429,0,1
1,52,0,66,23334,3,0
0,0,0,47,427,0,1
0,0,0,29,96,0,1
1,1,0,17,50,0,1
1,24,0,20,3902,0,1
0,0,0,38,3453,0,0
1,3,0,35,926,0,0
1,12,0,32,8319,0,0
1,2,0,32,357,0,0
1,3,1,31,1547,1,0
1,2,0,31,931,0,0
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,3,0,43,2071,0,0
1,1,0,62,223,0,1
0,0,0,58,780,3,0
1,24,0,20,3902,0,1
1,1,0,56,601,1,1
1,1,0,45,357,1,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
0,0,0,58,780,3,0
1,1,0,57,615,1,1
1,24,0,20,3879,0,1
0,0,0,16,316,0,0
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,1,0,18,276,0,1
1,24,0,20,3887,0,1
1,1,0,33,105,0,1
1,2,1,26,419,1,0
1,1,0,30,49,0,1
1,2,1,69,1060,0,0
1,24,0,20,3879,0,1
1,1,0,33,767,0,0
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
0,0,0,38,444,0,1
0,0,0,4,829,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,1,0,40,746,0,0
1,6,0,68,1843,0,0
1,5,1,64,4853,1,0
1,24,0,20,3878,0,1
1,3,1,68,1811,1,0
1,24,0,20,3877,0,1
0,0,0,33,99,0,1
0,0,0,44,52,0,1
1,5,0,75,2213,0,0
1,1,0,3,183,0,1
1,24,0,20,3877,0,1
1,24,0,20,3877,0,1
1,1,0,26,298,0,1
1,1,0,28,1973,0,0
1,1,0,46,646,1,0
1,3,0,61,2678,0,0
1,1,0,20,297,0,1
1,1,0,31,288,0,1
1,0,0,76,3871,0,0
1,24,0,20,3879,0,1
1,1,0,27,49,0,1
1,24,0,20,3879,0,1
1,1,0,32,233,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
1,1,0,27,356,0,1
1,7,0,36,31941,2,0
0,0,0,43,417,0,1
1,24,0,20,3902,0,1
1,1,0,56,820,1,1
1,1,0,17,170,1,1
0,0,0,37,2063,0,0
1,1,0,26,311,0,1
1,1,0,14,55,0,1
1,24,0,20,3902,0,1
1,1,0,64,621,1,1
1,1,0,44,2814,2,0
1,24,0,20,3902,0,1
1,24,0,20,3879,0,1
1,24,0,20,3902,0,1
1,1,0,59,641,1,1
1,1,0,30,338,0,1
1,1,0,18,170,1,1
1,1,0,18,167,1,1
1,1,0,54,177,0,1
1,24,0,20,3878,0,1
1,24,0,20,3889,0,1
1,1,0,57,737,1,1
1,1,0,14,48,0,1
1,2,0,50,1045,1,0
1,1,0,54,750,1,1
1,1,0,54,865,1,1
1,4,0,50,1701,1,0
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
0,0,0,61,115,1,1
0,0,0,53,414,0,1
1,1,0,17,166,1,1
1,1,0,57,163,0,1
0,0,0,49,74,0,1
1,24,0,20,3902,0,1
1,2,0,68,949,0,0
1,6,0,68,2431,1,0
1,1,1,68,658,0,0
1,3,1,37,1054,0,0
1,24,0,20,3879,0,1
1,2,0,8,2139,0,1
0,0,0,31,8224,1,0
1,1,0,38,113,0,1
1,1,0,38,3268,2,0
1,1,0,46,923,1,1
1,24,0,20,3879,0,1
1,2,0,17,625,0,0
1,1,0,91,660,1,1
0,0,1,31,194,0,0
1,24,0,20,3879,0,1
1,2,0,76,435,0,0
1,3,0,76,1037,0,0
0,0,1,65,146,0,0
1,2,1,35,704,0,0
1,7,0,55,2390,4,0
1,1,0,37,779,1,1
1,2,1,57,592,0,0
1,1,0,3,130,0,1
1,24,0,20,3878,0,1
0,0,0,56,415,0,0
1,1,0,60,612,1,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,1,0,3,114,0,1
1,1,0,48,646,1,1
1,24,0,20,3902,0,1
0,0,0,54,1106,0,1
0,0,0,43,1392,1,0
1,1,0,73,732,1,1
1,0,1,3,549,1,1
0,0,0,8,362,1,1
1,1,0,36,286,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
0,0,0,57,76,0,1
1,0,0,3,518,0,1
1,2,0,62,776,0,0
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
0,0,0,27,224,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3889,0,1
1,24,0,20,3879,0,1
1,1,0,40,184,0,1
1,2,1,50,1205,0,0
1,1,0,13,50,0,1
1,1,0,41,175,0,1
0,0,1,65,14354,0,0
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,1,0,63,6655,2,0
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,1,0,79,6891,0,0
1,2,0,62,728,0,0
1,24,0,20,3878,0,1
1,24,0,20,3875,0,1
1,24,0,20,3878,0,1
1,24,0,20,3876,0,1
1,1,0,50,562,1,0
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,1,0,78,2296,1,0
1,1,0,3,108,0,1
1,3,0,50,1529,0,0
0,0,0,63,189,0,0
1,24,0,20,3878,0,1
0,0,0,62,188,0,0
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,1,0,26,50,0,1
1,1,0,12,889,0,1
1,1,0,32,306,0,1
1,24,0,20,3902,0,1
1,1,1,55,4344,0,0
1,24,0,20,3878,0,1
1,1,0,26,52,0,1
1,1,0,64,661,1,1
1,2,0,47,5190,0,0
1,3,0,77,1712,0,0
1,2,0,44,2826,0,0
0,0,0,79,1362,0,0
1,24,0,20,3878,0,1
1,145,0,61,36042,3,0
0,0,0,40,399,0,1
1,24,0,20,3902,0,1
1,1,0,45,613,1,1
0,0,0,57,184,0,0
1,1,0,64,925,1,1
1,24,0,20,3878,0,1
1,1,0,67,760,1,1
0,0,0,41,457,0,1
1,1,0,3,96,0,1
1,24,0,20,3878,0,1
1,1,0,3,81,0,1
1,1,0,67,905,1,1
1,1,0,53,771,1,1
1,1,0,62,783,1,1
1,1,0,62,453,0,0
0,0,0,49,446,0,1
1,2,1,50,1075,1,0
1,2,0,35,1595,0,0
1,4,0,18,1287,0,0
1,3,0,35,595,0,0
1,24,0,20,3879,0,1
0,0,0,87,723,0,0
0,0,0,42,107,1,1
1,1,0,30,45,0,1
1,2,0,35,466,0,0
1,1,0,3,104,0,1
0,0,0,76,6058,0,0
1,1,0,44,763,1,1
1,24,0,20,3879,0,1
1,4,0,37,4449,0,0
1,1,0,52,825,1,1
1,1,0,34,245,0,1
0,0,0,43,483,0,1
1,1,0,59,638,1,1
1,1,0,56,775,1,1
1,1,0,27,682,1,1
1,24,0,20,3879,0,1
1,24,0,20,3877,0,1
1,24,0,20,3902,0,1
1,1,0,44,3174,0,0
0,0,0,33,602,0,0
1,3,0,35,517,0,0
1,2,0,35,782,0,0
1,2,0,50,902,0,0
1,2,1,50,2403,0,0
1,7,0,106,2855,0,0
1,2,1,50,936,0,0
1,2,0,77,1969,0,0
1,6,0,10,1481,1,0
1,46,0,94,36814,1,0
1,1,0,30,302,0,0
1,24,0,20,3879,0,1
1,1,0,33,94,0,1
1,24,0,20,3877,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,6,0,123,3897,0,0
1,2,1,29,1548,0,0
1,2,1,45,1071,0,0
1,3,1,49,1360,0,0
1,4,0,46,1377,1,0
1,1,0,26,47,0,1
1,1,0,37,258,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
0,0,0,31,421,0,1
0,0,0,62,259,1,0
1,24,0,20,3878,0,1
1,3,0,33,1151,1,0
1,1,0,3,126,0,1
0,0,1,27,915,1,0
1,3,1,84,540,0,0
1,10,0,26,1276,0,0
1,2,1,33,1980,0,0
0,0,0,63,2784,0,0
1,24,0,20,3878,0,1
1,1,1,28,283,0,1
1,1,0,29,106,0,1
1,2,0,76,3756,0,0
1,3,0,19,2822,0,0
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,0,0,3,551,0,1
1,2,1,33,2634,0,0
0,0,0,51,564,1,0
0,0,0,84,1621,0,0
1,2,1,15,2889,0,0
1,2,1,15,2921,0,0
0,0,0,53,958,1,0
0,0,0,21,312,0,1
0,0,0,62,3964,1,0
0,0,0,36,315,0,1
1,24,0,20,3878,0,1
1,1,0,35,320,0,1
1,4,1,88,1327,0,0
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,2,1,52,2508,0,0
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
0,0,0,39,210,0,1
0,0,0,20,54,0,1
1,24,0,20,3878,0,1
1,5,0,34,763,0,0
1,1,0,29,304,0,1
1,1,0,54,187,0,1
1,3,0,88,676,0,0
0,0,0,26,2009,4,1
1,2,0,20,1993,1,0
1,24,0,20,3878,0,1
0,0,0,62,1427,2,0
1,1,0,15,170,0,1
1,1,0,18,326,0,1
1,5,1,35,1347,0,0
1,1,0,20,174,0,1
1,1,0,17,175,0,1
1,3,0,36,9913,0,0
1,24,0,20,3879,0,1
1,1,0,19,184,1,1
1,24,0,20,3902,0,1
1,1,0,26,165,0,1
1,2,1,68,580,0,0
1,24,0,20,3879,0,1
0,0,0,18,228,0,1
1,1,0,18,172,0,1
1,4,0,37,1108,1,0
1,1,0,47,178,0,1
1,8,0,87,1354,0,0
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
0,0,0,60,14466,1,0
1,1,0,3,144,0,1
0,0,0,49,102,0,0
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,1,0,20,1411,0,0
1,5,0,19,3303,0,0
1,2,0,32,601,0,0
1,1,0,43,342,0,1
1,1,0,24,318,0,1
1,1,0,30,193,1,1
1,1,0,19,172,0,1
1,1,0,29,319,0,1
1,1,0,41,305,0,1
0,0,0,28,557,0,0
1,1,0,37,262,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
1,1,0,3,104,0,1
1,1,0,43,354,0,1
1,1,0,41,345,0,1
1,1,0,20,174,0,1
1,1,0,36,271,0,1
1,1,0,63,3450,0,0
1,1,0,40,327,0,1
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,1,0,26,1370,1,0
1,1,0,3,82,0,1
1,1,0,35,115,0,1
0,0,1,34,569,0,0
1,1,0,35,88,0,1
1,1,0,15,292,0,1
1,2,1,32,853,0,0
0,0,0,32,102,0,1
0,0,0,35,233,0,0
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,3,0,19,2430,0,0
1,1,0,52,811,1,1
1,1,0,27,305,0,1
1,0,0,3,458,1,1
1,1,0,18,169,0,1
1,1,0,53,728,1,1
1,4,0,44,4279,0,0
1,24,0,20,3878,0,1
1,1,0,118,5023,0,0
1,1,0,48,706,2,1
1,1,0,56,188,0,1
1,1,0,50,204,0,1
1,1,0,79,742,1,1
1,2,0,27,1091,0,0
1,1,0,77,739,1,1
1,1,0,19,169,0,1
1,1,0,26,70,0,1
1,1,0,56,694,1,1
0,0,1,34,510,0,0
1,1,0,69,753,1,1
0,0,0,34,331,0,0
1,24,0,20,3879,0,1
1,18,0,27,4033,2,0
1,1,0,26,324,0,1
0,0,0,24,216,0,1
1,3,0,88,789,0,0
1,1,0,80,858,1,1
0,0,0,4,855,0,1
0,0,0,4,861,0,1
1,24,0,20,3879,0,1
1,5,0,88,1169,0,0
1,24,0,20,3902,0,1
1,1,0,11,913,0,0
1,2,0,57,466,0,0
1,3,0,19,3089,0,0
0,0,0,41,1520,0,0
1,1,0,38,385,1,1
1,1,0,62,810,1,1
1,1,1,42,575,0,0
1,1,0,33,323,0,1
1,1,0,61,686,1,1
0,0,0,25,979,0,1
1,1,0,39,310,0,1
1,1,0,47,660,1,1
1,24,0,20,3879,0,1
0,0,0,62,1486,2,0
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
0,0,0,33,313,0,1
0,0,0,36,83,0,1
1,1,0,53,604,1,1
1,3,0,32,1149,0,0
1,1,0,80,784,1,1
1,100,0,33,33590,2,0
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
0,0,0,42,114,1,1
1,1,0,56,708,1,1
1,19,0,32,3772,2,0
1,1,0,52,173,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,1,0,15,44,0,1
0,0,0,55,57,0,1
0,0,0,26,102,0,1
0,0,0,20,741,0,0
1,24,0,20,3877,0,1
0,0,0,33,94,0,1
0,0,0,19,1365,1,0
1,24,0,20,3879,0,1
1,1,0,47,859,1,1
1,1,0,60,709,1,1
1,1,0,36,179,0,1
1,1,0,23,219,1,1
1,1,0,35,204,0,1
1,1,0,58,699,1,1
0,0,0,43,480,0,1
1,1,0,109,1008,1,1
1,24,0,20,3879,0,1
1,1,0,38,70,0,1
0,0,0,62,590,1,0
1,1,0,14,213,1,1
0,0,0,35,1529,0,0
1,1,0,19,173,0,1
1,1,0,62,902,1,1
0,0,0,23,201,0,1
1,0,0,98,4629,0,0
1,24,0,20,3879,0,1
0,0,0,15,202,0,1
0,0,0,29,318,0,1
0,0,0,33,312,0,1
1,2,1,88,1069,0,0
1,1,0,52,755,1,1
0,0,0,48,316,0,1
0,0,0,42,321,0,1
0,0,0,36,313,0,1
0,0,0,16,317,0,1
0,0,0,32,321,0,1
0,0,0,39,250,1,1
1,1,0,31,831,1,0
0,0,0,33,325,0,1
0,0,0,71,317,0,1
0,0,0,16,314,0,1
0,0,0,48,317,0,1
0,0,0,41,323,0,0
1,1,0,31,90,0,1
1,2,0,32,434,0,0
0,0,0,41,323,0,0
0,0,0,41,323,0,0
0,0,0,39,740,3,0
0,0,0,41,323,0,0
0,0,0,32,277,0,0
1,1,0,62,1153,0,0
0,0,0,35,320,0,1
0,0,0,33,314,0,1
0,0,0,41,724,0,0
1,1,0,78,3457,0,0
1,1,1,50,900,0,0
0,0,0,33,320,0,1
0,0,0,36,313,0,1
0,0,0,35,315,0,1
0,0,0,25,315,0,1
0,0,0,33,320,0,1
0,0,1,26,1034,0,0
0,0,0,36,315,0,1
0,0,0,11,315,0,1
0,0,0,33,319,0,1
1,1,0,33,652,1,1
0,0,0,46,317,0,1
1,2,0,32,669,0,0
0,0,0,32,321,0,1
0,0,0,36,318,0,1
0,0,0,11,311,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
0,0,0,35,317,0,1
1,24,0,20,3879,0,1
1,24,0,20,3877,0,1
0,0,0,49,82,0,1
1,3,0,74,5690,0,0
0,0,0,33,316,0,1
0,0,0,48,322,0,1
0,0,0,11,315,0,1
1,24,0,20,3879,0,1
0,0,0,36,320,0,1
0,0,0,16,318,0,1
1,1,0,54,202,0,1
1,1,0,3,183,0,1
0,0,0,46,322,0,1
0,0,0,21,315,0,1
0,0,0,21,311,0,1
0,0,0,36,324,0,1
0,0,0,33,319,0,1
0,0,0,25,318,0,1
1,1,0,35,666,1,1
0,0,0,44,315,0,1
0,0,0,5,600,1,0
0,0,0,33,320,0,1
1,1,0,32,491,0,0
1,1,0,3,169,0,1
0,0,0,36,316,0,1
1,1,0,20,312,0,1
0,0,0,36,316,0,1
0,0,0,44,320,0,1
0,0,0,42,312,0,1
0,0,0,49,138,0,1
0,0,0,35,318,0,1
0,0,0,55,51,0,1
0,0,0,71,315,0,1
0,0,0,44,325,0,1
0,0,0,25,312,0,1
1,0,0,35,2224,0,0
0,0,0,71,317,0,1
1,1,0,67,755,1,1
1,1,0,3,134,0,1
0,0,0,52,320,0,1
1,24,0,20,3902,0,1
0,0,0,70,5072,1,0
1,3,1,77,957,0,0
1,1,0,45,694,1,1
1,1,0,76,92,0,1
1,24,0,20,3879,0,1
1,1,0,68,603,1,1
1,1,0,3,327,0,1
1,3,0,45,7129,0,0
0,0,0,42,89,0,1
0,0,0,44,319,0,1
0,0,0,27,88,0,1
1,1,0,32,453,0,0
0,0,0,17,241,0,1
1,1,0,48,194,0,1
1,1,0,32,4093,1,0
1,2,0,68,1070,0,0
1,24,0,20,3879,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
1,1,0,32,79,0,1
1,1,0,40,1029,0,0
1,1,0,68,856,1,1
1,1,0,42,179,0,1
1,1,0,31,69,0,1
1,5,0,53,5612,2,0
0,0,0,39,740,3,0
1,24,0,20,3879,0,1
1,3,0,51,6680,0,0
1,2,1,43,1811,0,0
1,3,1,62,3643,0,0
0,0,0,26,1217,0,0
0,0,0,29,58,0,1
1,2,0,21,6808,0,0
0,0,0,21,322,0,1
0,0,0,36,311,0,1
1,1,0,40,78,0,1
1,24,0,20,3879,0,1
1,2,1,30,534,1,0
1,1,0,23,946,0,0
1,24,0,20,3877,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,24,0,20,3902,0,1
0,0,0,26,1816,0,0
1,1,0,39,191,0,1
1,24,0,20,3879,0,1
1,2,1,15,3209,0,0
1,24,0,20,3878,0,1
1,1,0,109,702,1,1
0,0,0,68,71,0,1
1,0,0,3,507,1,1
0,0,0,48,446,0,1
1,24,0,20,3902,0,1
1,4,0,84,4018,0,0
1,1,0,28,347,0,1
1,3,1,34,1043,1,0
1,2,0,36,5279,2,0
1,24,0,20,3878,0,1
0,0,1,38,1707,0,0
0,0,0,29,314,0,1
0,0,0,33,313,0,1
0,0,0,48,315,0,1
0,0,0,0,102,1,1
1,1,0,67,2541,0,0
1,1,0,38,374,0,0
1,1,0,27,2435,1,0
1,2,1,40,453,1,0
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
0,0,0,44,319,0,1
1,1,0,23,3199,0,0
1,1,0,35,103,0,1
0,0,0,35,222,0,1
1,3,1,88,792,0,0
0,0,0,57,4468,0,0
1,24,0,20,3902,0,1
1,4,0,40,1419,0,0
0,0,0,22,58,0,1
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
0,0,0,10,319,0,1
1,2,0,84,5599,0,0
1,24,0,20,3879,0,1
1,2,0,26,2251,0,0
0,0,0,35,325,0,1
0,0,0,32,150,0,1
0,0,0,26,1849,0,0
1,24,0,20,3879,0,1
0,0,0,26,1993,0,0
1,24,0,20,3878,0,1
1,24,0,20,3878,0,1
1,1,0,3,109,1,1
1,24,0,20,3879,0,1
1,2,0,34,2487,1,0
1,1,0,56,195,0,1
1,1,0,3,183,0,1
1,1,0,37,296,0,1
1,3,1,83,1295,0,0
1,1,0,27,276,0,1
1,2,0,13,668,0,0
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,1,0,32,308,0,1
1,4,0,84,4962,0,0
0,0,0,11,724,0,0
0,0,0,19,136,1,0
0,0,0,10,263,0,1
0,0,0,24,3600,2,0
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,24,0,20,3878,0,1
1,1,0,30,45,0,1
1,4,0,26,3268,0,0
1,24,0,20,3878,0,1
1,3,0,32,935,0,0
1,24,0,20,3878,0,1
1,1,0,24,80,0,1
1,1,0,28,105,0,1
1,1,0,35,580,0,0
1,1,0,35,78,0,1
0,0,0,25,468,0,1
1,4,0,61,1053,0,0
1,3,1,34,1237,1,0
0,0,0,25,453,0,1
1,1,0,41,67,0,1
0,0,0,26,705,0,0
1,3,0,68,1264,0,0
1,1,0,55,982,1,1
1,3,1,30,1493,1,0
1,6,0,127,4558,0,0
0,0,0,42,319,0,1
0,0,0,52,323,0,1
1,3,0,113,5743,0,0
1,1,0,23,1447,0,0
1,1,0,46,672,1,1
0,0,1,51,1799,0,0
1,4,1,61,1843,1,0
1,1,0,41,861,1,1
1,2,1,43,376,0,0
1,1,0,37,98,0,1
1,1,0,93,977,1,1
0,0,0,32,315,0,1
1,1,0,44,241,0,0
0,0,1,24,61,0,0
0,0,0,44,777,0,0
0,0,0,73,603,0,0
1,1,0,44,1415,0,0
0,0,0,39,5463,2,0
1,0,1,0,370,0,0
1,1,0,66,630,1,1
0,0,0,25,317,0,1
1,1,0,85,733,1,1
0,0,0,45,366,0,0
1,1,0,28,74,0,1
1,84,0,33,28776,4,0
1,1,0,46,173,0,1
1,1,0,51,621,1,1
1,1,0,3,174,0,1
1,1,0,33,66,0,1
1,1,0,65,743,1,1
0,0,0,21,244,0,0
1,1,0,38,90,0,1
1,3,1,68,1961,0,0
0,0,0,36,322,0,1
1,1,1,29,447,0,0
1,1,0,57,802,1,1
1,4,0,41,5519,0,0
0,0,0,11,64,0,1
1,1,0,50,645,1,1
1,4,0,35,1064,0,0
1,1,0,18,174,0,1
1,1,0,76,581,1,1
1,1,0,51,72,0,1
1,1,0,43,3382,0,0
1,1,0,3,268,0,1
1,24,0,20,3878,0,1
1,24,0,20,3879,0,1
1,2,0,24,2865,0,0
1,9,0,81,2843,2,0
1,1,0,60,822,0,0
1,3,0,26,2664,0,0
1,1,0,77,772,1,1
0,0,0,63,563,0,0
1,1,0,3,73,0,1
1,24,0,20,3878,0,1
0,0,0,62,590,0,0
1,9,0,28,4825,3,0
1,1,0,28,118,0,1
1,1,1,28,506,0,0
1,1,0,27,335,0,1
0,0,0,24,317,0,1
1,1,0,22,172,0,1
0,0,0,27,46,0,1
0,0,0,35,636,0,0
1,3,0,68,1038,0,0
0,0,0,26,1178,0,0
1,9,0,81,2843,2,0
1,1,1,43,1387,1,0
0,0,0,34,720,0,0
1,2,0,31,139,0,1
1,1,0,44,51,0,1
0,0,0,37,313,0,1
0,0,0,21,318,0,1
1,2,0,31,157,0,1
1,1,0,64,629,1,1
1,3,1,68,1536,0,0
1,1,0,48,174,0,1
1,1,0,18,174,0,1
1,24,0,20,3902,0,1
1,1,0,55,840,1,1
0,0,0,37,766,0,0
1,1,0,56,3643,1,0
1,1,0,50,203,0,1
0,0,0,42,312,0,1
1,1,0,26,259,1,1
0,0,0,44,315,0,1
1,1,0,25,71,0,1
1,1,0,21,173,0,1
0,0,0,30,110,1,1
1,3,0,43,488,0,0
0,0,0,19,1966,1,0
1,1,0,52,1367,1,0
1,2,1,27,465,0,0
1,1,0,43,335,0,1
1,3,1,43,756,0,0
0,0,0,42,319,0,1
1,1,0,18,175,0,1
1,24,0,20,3878,0,1
1,1,0,62,73,0,1
0,0,0,95,1064,0,0
1,1,0,49,186,0,1
1,1,0,28,869,0,0
1,1,0,50,895,3,0
1,1,0,50,1689,3,0
1,3,0,68,1734,0,0
1,1,0,50,1990,3,0
1,0,0,67,4052,0,0
0,0,0,21,320,0,1
1,2,0,50,10007,3,0
0,0,0,81,1394,0,0
0,0,0,46,311,0,1
1,1,0,39,69,0,1
1,2,0,43,878,0,0
1,2,1,43,1167,0,0
0,0,0,33,436,0,0
0,0,0,33,316,0,1
1,3,0,32,1087,0,0
1,1,0,41,196,0,1
0,0,0,25,134,0,1
0,0,0,62,6598,0,0
1,1,0,28,70,0,1
1,24,0,20,3878,0,1
1,1,0,32,1132,0,0
1,1,0,33,114,0,1
1,4,1,32,1796,0,0
1,5,0,25,964,0,0
0,0,0,35,317,0,1
0,0,0,68,390,0,1
0,0,0,25,314,0,1
1,24,0,20,3879,0,1
1,1,0,32,593,0,0
0,0,0,23,881,0,1
1,1,0,33,305,0,1
0,0,0,40,462,0,1
0,0,0,28,876,0,0
1,1,0,40,640,1,1
1,2,0,106,1056,0,0
1,1,0,40,585,1,1
1,3,0,43,492,0,0
0,0,0,68,816,0,1
1,1,0,40,171,0,1
0,0,0,17,3564,1,0
1,1,1,40,921,1,0
1,1,0,78,2648,1,0
1,2,0,50,1625,0,0
1,1,0,58,537,1,0
1,1,0,62,802,1,1
1,24,0,20,3902,0,1
0,0,0,79,598,0,0
1,1,0,34,709,1,1
1,1,0,79,848,1,1
0,0,0,32,236,0,0
1,2,0,35,1148,0,0
0,0,0,26,2105,0,0
1,1,0,36,673,1,1
1,1,0,80,671,1,1
1,1,0,33,694,1,1
0,0,0,74,1486,1,1
1,1,0,40,665,1,1
0,0,0,44,320,0,1
1,1,0,85,1045,1,1
1,24,0,20,3902,0,1
1,24,0,20,3902,0,1
1,1,0,59,675,1,1
1,3,0,19,2851,0,0
1,1,0,33,74,0,1
1,2,0,83,758,0,0
1,1,0,51,636,1,1
0,0,0,47,727,0,1
1,2,0,28,1602,0,0
1,4,1,35,1198,0,0
1,24,0,20,3902,0,1
0,0,0,38,399,1,0
1,24,0,20,3902,0,1
1,1,0,24,353,0,1
0,0,0,26,1781,0,0
0,0,0,33,312,0,1
0,0,0,42,1003,1,0
1,1,0,20,52,0,1
1,1,0,30,58,1,1
1,1,0,36,92,0,1
1,1,0,3,95,0,1
1,1,0,23,281,0,1
1,2,0,26,142,0,1
0,0,0,26,410,0,0
1,24,0,20,3902,0,1
1,1,0,29,113,0,1
0,0,0,42,448,0,1
1,1,0,68,874,0,1
1,1,1,32,298,0,0
1,24,0,20,3877,0,1
1,2,1,50,2610,0,0
1,24,0,20,3902,0,1
1,24,0,20,3902,0,1
0,0,0,19,1222,1,0
1,1,1,27,1486,1,0
1,3,0,35,1498,0,0
1,1,0,29,290,0,1
1,1,0,29,223,0,1
1,6,0,127,4798,0,0
1,24,0,20,3902,0,1
1,7,0,47,1901,1,0
1,1,0,23,1704,0,0
1,4,1,35,615,0,0
1,1,0,22,193,0,1
1,24,0,20,3902,0,1
1,1,0,26,324,0,1
1,24,0,20,3902,0,1
1,24,0,20,3902,0,1
1,1,0,3,133,0,1
0,0,0,19,1932,1,0
1,1,0,29,195,0,1
1,1,0,38,293,0,1
1,1,0,37,303,0,1
1,24,0,20,3902,0,1
1,1,0,28,110,0,1
1,1,0,28,1032,0,0
1,3,1,36,975,0,0
1,6,0,21,847,0,0
1,1,0,40,58,0,1
1,24,0,20,3902,0,1
1,1,0,74,9596,3,0
1,1,0,62,49,0,1
1,24,0,20,3902,0,1
